"Lemma"	"Corpus"
"2360"	"get"	"Spoken BNC 2014 sample"
"2361"	"say"	"Spoken BNC 2014 sample"
"2362"	"think"	"Spoken BNC 2014 sample"
"2363"	"go"	"Spoken BNC 2014 sample"
"2364"	"say"	"Spoken BNC 2014 sample"
"2365"	"get"	"Spoken BNC 2014 sample"
"2366"	"put"	"Spoken BNC 2014 sample"
"2367"	"work"	"Spoken BNC 2014 sample"
"2368"	"look for"	"Spoken BNC 2014 sample"
"2369"	"say"	"Spoken BNC 2014 sample"
"2370"	"struggle"	"Spoken BNC 2014 sample"
"2371"	"hammer"	"Spoken BNC 2014 sample"
"2372"	"guess"	"Spoken BNC 2014 sample"
"2373"	"say"	"Spoken BNC 2014 sample"
"2374"	"flit"	"Spoken BNC 2014 sample"
"2375"	"walk"	"Spoken BNC 2014 sample"
"2376"	"say"	"Spoken BNC 2014 sample"
"2377"	"kick"	"Spoken BNC 2014 sample"
"2378"	"compose"	"Spoken BNC 2014 sample"
"2379"	"do"	"Spoken BNC 2014 sample"
"2380"	"talk"	"Spoken BNC 2014 sample"
"2381"	"look forward"	"Spoken BNC 2014 sample"
"2382"	"kick"	"Spoken BNC 2014 sample"
"2383"	"look forward"	"Spoken BNC 2014 sample"
"2384"	"say"	"Spoken BNC 2014 sample"
"2385"	"struggle"	"Spoken BNC 2014 sample"
"2386"	"try"	"Spoken BNC 2014 sample"
"2387"	"do"	"Spoken BNC 2014 sample"
"2388"	"make"	"Spoken BNC 2014 sample"
"2389"	"think"	"Spoken BNC 2014 sample"
"2390"	"do"	"Spoken BNC 2014 sample"
"2391"	"start"	"Spoken BNC 2014 sample"
"2392"	"start"	"Spoken BNC 2014 sample"
"2393"	"watch"	"Spoken BNC 2014 sample"
"2394"	"say"	"Spoken BNC 2014 sample"
"2395"	"upload"	"Spoken BNC 2014 sample"
"2396"	"talk"	"Spoken BNC 2014 sample"
"2397"	"moan"	"Spoken BNC 2014 sample"
"2398"	"try"	"Spoken BNC 2014 sample"
"2399"	"try"	"Spoken BNC 2014 sample"
"2400"	"plan"	"Spoken BNC 2014 sample"
"2401"	"talk"	"Spoken BNC 2014 sample"
"2402"	"spot"	"Spoken BNC 2014 sample"
"2403"	"go"	"Spoken BNC 2014 sample"
"2404"	"hand out"	"Spoken BNC 2014 sample"
"2405"	"play"	"Spoken BNC 2014 sample"
"2406"	"do"	"Spoken BNC 2014 sample"
"2407"	"try"	"Spoken BNC 2014 sample"
"2408"	"encourage"	"Spoken BNC 2014 sample"
"2409"	"think"	"Spoken BNC 2014 sample"
"2410"	"be"	"Spoken BNC 2014 sample"
"2411"	"go"	"Spoken BNC 2014 sample"
"2412"	"look"	"Spoken BNC 2014 sample"
"2413"	"work"	"Spoken BNC 2014 sample"
"2414"	"get"	"Spoken BNC 2014 sample"
"2415"	"think"	"Spoken BNC 2014 sample"
"2416"	"live"	"Spoken BNC 2014 sample"
"2417"	"leave"	"Spoken BNC 2014 sample"
"2418"	"go"	"Spoken BNC 2014 sample"
"2419"	"go"	"Spoken BNC 2014 sample"
"2420"	"go on"	"Spoken BNC 2014 sample"
"2421"	"go"	"Spoken BNC 2014 sample"
"2422"	"go"	"Spoken BNC 2014 sample"
"2423"	"guess"	"Spoken BNC 2014 sample"
"2424"	"eat"	"Textbook Conversation"
"2425"	"eat"	"Textbook Conversation"
"2426"	"cook"	"Textbook Conversation"
"2427"	"eat"	"Textbook Conversation"
"2428"	"dance"	"Textbook Conversation"
"2429"	"joke"	"Textbook Conversation"
"2430"	"teach"	"Textbook Conversation"
"2431"	"come"	"Textbook Conversation"
"2432"	"leave"	"Textbook Conversation"
"2433"	"go on"	"Textbook Conversation"
"2434"	"report"	"Textbook Conversation"
"2435"	"watch"	"Textbook Conversation"
"2436"	"give"	"Textbook Conversation"
"2437"	"tell"	"Textbook Conversation"
"2438"	"surf"	"Textbook Conversation"
"2439"	"come"	"Textbook Conversation"
"2440"	"spend"	"Textbook Conversation"
"2441"	"look"	"Textbook Conversation"
"2442"	"leave"	"Textbook Conversation"
"2443"	"eat"	"Textbook Conversation"
"2444"	"surf"	"Textbook Conversation"
"2445"	"do"	"Textbook Conversation"
"2446"	"do"	"Textbook Conversation"
"2447"	"do"	"Textbook Conversation"
"2448"	"do"	"Textbook Conversation"
"2449"	"come"	"Textbook Conversation"
"2450"	"put on"	"Textbook Conversation"
"2451"	"do"	"Textbook Conversation"
"2452"	"try"	"Textbook Conversation"
"2453"	"talk"	"Textbook Conversation"
"2454"	"speak"	"Textbook Conversation"
"2455"	"joke"	"Textbook Conversation"
"2456"	"work"	"Textbook Conversation"
"2457"	"buy"	"Textbook Conversation"
"2458"	"have"	"Textbook Conversation"
"2459"	"work"	"Textbook Conversation"
"2460"	"do"	"Textbook Conversation"
"2461"	"watch"	"Textbook Conversation"
"2462"	"watch"	"Textbook Conversation"
"2463"	"rain"	"Textbook Conversation"
"2464"	"watch"	"Textbook Conversation"
"2465"	"dance"	"Textbook Conversation"
"2466"	"show"	"Textbook Conversation"
"2467"	"play"	"Textbook Conversation"
"2468"	"work"	"Textbook Conversation"
"2469"	"have"	"Textbook Conversation"
"2470"	"meet"	"Textbook Conversation"
"2471"	"do"	"Textbook Conversation"
"2472"	"look"	"Textbook Conversation"
"2473"	"look"	"Textbook Conversation"
"2474"	"look"	"Textbook Conversation"
"2475"	"wear"	"Textbook Conversation"
"2476"	"wear"	"Textbook Conversation"
"2477"	"watch"	"Textbook Conversation"
"2478"	"swim"	"Textbook Conversation"
"2479"	"work"	"Textbook Conversation"
"2480"	"look"	"Textbook Conversation"
"2481"	"sleep"	"Textbook Conversation"
"2482"	"sleep"	"Textbook Conversation"
"2483"	"watch"	"Textbook Conversation"
"2484"	"watch"	"Textbook Conversation"
"2485"	"do"	"Textbook Conversation"
"2486"	"feed"	"Textbook Conversation"
"2487"	"push"	"Textbook Conversation"
"2488"	"fight"	"Textbook Conversation"
"2489"	"run"	"Textbook Conversation"
"2490"	"run"	"Textbook Conversation"
"2491"	"push"	"Textbook Conversation"
"2492"	"sleep"	"Textbook Conversation"
"2493"	"follow"	"Textbook Conversation"
"2494"	"swim"	"Textbook Conversation"
"2495"	"meet"	"Textbook Conversation"
"2496"	"draw"	"Textbook Conversation"
"2497"	"watch"	"Textbook Conversation"
"2498"	"play"	"Textbook Conversation"
"2499"	"come"	"Textbook Conversation"
"2500"	"come"	"Textbook Conversation"
"2501"	"start"	"Textbook Conversation"
"2502"	"look"	"Textbook Conversation"
"2503"	"look"	"Textbook Conversation"
"2504"	"chase"	"Textbook Conversation"
"2505"	"look"	"Textbook Conversation"
"2506"	"go"	"Textbook Conversation"
"2507"	"wait"	"Textbook Conversation"
"2508"	"help"	"Textbook Conversation"
"2509"	"text"	"Textbook Conversation"
"2510"	"look"	"Textbook Conversation"
"2511"	"play"	"Textbook Conversation"
"2512"	"come"	"Textbook Conversation"
"2513"	"build"	"Textbook Conversation"
"2514"	"build"	"Textbook Conversation"
"2515"	"build"	"Textbook Conversation"
"2516"	"sit"	"Textbook Conversation"
"2517"	"sit"	"Textbook Conversation"
"2518"	"wait"	"Textbook Conversation"
"2519"	"sleep"	"Textbook Conversation"
"2520"	"say"	"Textbook Conversation"
"2521"	"go"	"Textbook Conversation"
"2522"	"learn"	"Textbook Conversation"
"2523"	"sit"	"Textbook Conversation"
"2524"	"surf"	"Textbook Conversation"
"2525"	"fly"	"Textbook Conversation"
"2526"	"fall"	"Textbook Conversation"
"2527"	"look"	"Textbook Conversation"
"2528"	"drink"	"Textbook Conversation"
"2529"	"plan"	"Textbook Conversation"
"2530"	"come"	"Textbook Conversation"
"2531"	"stay"	"Textbook Conversation"
"2532"	"do"	"Textbook Conversation"
"2533"	"talk"	"Textbook Conversation"
"2534"	"hold"	"Textbook Conversation"
"2535"	"stand"	"Textbook Conversation"
"2536"	"block"	"Textbook Conversation"
"2537"	"make"	"Textbook Conversation"
"2538"	"stand"	"Textbook Conversation"
"2539"	"wonder"	"Textbook Conversation"
"2540"	"talk"	"Textbook Conversation"
"2541"	"clear"	"Textbook Conversation"
"2542"	"come"	"Textbook Conversation"
"2543"	"call"	"Textbook Conversation"
"2544"	"organise"	"Textbook Conversation"
"2545"	"learn"	"Textbook Conversation"
"2546"	"start"	"Textbook Conversation"
"2547"	"talk"	"Textbook Conversation"
"2548"	"move"	"Textbook Conversation"
"2549"	"fall"	"Textbook Conversation"
"2550"	"wish"	"Textbook Conversation"
"2551"	"make"	"Textbook Conversation"
"2552"	"have"	"Textbook Conversation"
"2553"	"sit"	"Textbook Conversation"
"2554"	"wear"	"Textbook Conversation"
"2555"	"wear"	"Textbook Conversation"
"2556"	"wear"	"Textbook Conversation"
"2557"	"have"	"Textbook Conversation"
"2558"	"watch"	"Textbook Conversation"
"2559"	"shop"	"Textbook Conversation"
"2560"	"plan"	"Textbook Conversation"
"2561"	"feel"	"Textbook Conversation"
"2562"	"stand"	"Textbook Conversation"
"2563"	"ring"	"Textbook Conversation"
"2564"	"explode"	"Textbook Conversation"
"2565"	"watch"	"Textbook Conversation"
"2566"	"listen"	"Textbook Conversation"
"2567"	"happen"	"Textbook Conversation"
"2568"	"have"	"Textbook Conversation"
"2569"	"sing"	"Textbook Conversation"
"2570"	"do"	"Textbook Conversation"
"2571"	"wait"	"Textbook Conversation"
"2572"	"feel"	"Textbook Conversation"
"2573"	"sleep"	"Textbook Conversation"
"2574"	"snow"	"Textbook Conversation"
"2575"	"prepare"	"Textbook Conversation"
"2576"	"cook"	"Textbook Conversation"
"2577"	"party"	"Textbook Conversation"
"2578"	"have"	"Textbook Conversation"
"2579"	"celebrate"	"Textbook Conversation"
"2580"	"have"	"Textbook Conversation"
"2581"	"study"	"Textbook Conversation"
"2582"	"do"	"Textbook Conversation"
"2583"	"wash"	"Textbook Conversation"
"2584"	"come"	"Textbook Conversation"
"2585"	"do"	"Textbook Conversation"
"2586"	"have"	"Textbook Conversation"
"2587"	"enjoy"	"Textbook Conversation"
"2588"	"do"	"Textbook Conversation"
"2589"	"report"	"Textbook Conversation"
"2590"	"stay"	"Textbook Conversation"
"2591"	"look"	"Textbook Conversation"
"2592"	"do"	"Textbook Conversation"
"2593"	"read"	"Textbook Conversation"
"2594"	"take"	"Textbook Conversation"
"2595"	"look"	"Textbook Conversation"
"2596"	"sit"	"Textbook Conversation"
"2597"	"have"	"Textbook Conversation"
"2598"	"read"	"Textbook Conversation"
"2599"	"talk"	"Textbook Conversation"
"2600"	"study"	"Textbook Conversation"
"2601"	"write"	"Textbook Conversation"
"2602"	"watch"	"Textbook Conversation"
"2603"	"play"	"Textbook Conversation"
"2604"	"go"	"Textbook Conversation"
"2605"	"go"	"Textbook Conversation"
"2606"	"watch"	"Textbook Conversation"
"2607"	"have"	"Textbook Conversation"
"2608"	"go"	"Textbook Conversation"
"2609"	"wear"	"Textbook Conversation"
"2610"	"use"	"Textbook Conversation"
"2611"	"do"	"Textbook Conversation"
"2612"	"sit"	"Textbook Conversation"
"2613"	"joke"	"Textbook Conversation"
"2614"	"play"	"Textbook Conversation"
"2615"	"do"	"Textbook Conversation"
"2616"	"put"	"Textbook Conversation"
"2617"	"eat"	"Textbook Conversation"
"2618"	"do"	"Textbook Conversation"
"2619"	"go"	"Textbook Conversation"
"2620"	"wear"	"Textbook Conversation"
"2621"	"play"	"Textbook Conversation"
"2622"	"repair"	"Textbook Conversation"
"2623"	"eat"	"Textbook Conversation"
"2624"	"come"	"Textbook Conversation"
"2625"	"enjoy"	"Textbook Conversation"
"2626"	"look forward"	"Textbook Conversation"
"2627"	"change"	"Textbook Conversation"
"2628"	"meet"	"Textbook Conversation"
"2629"	"run"	"Textbook Conversation"
"2630"	"look forward"	"Textbook Conversation"
"2631"	"say"	"Textbook Conversation"
"2632"	"run"	"Textbook Conversation"
"2633"	"begin"	"Textbook Conversation"
"2634"	"talk"	"Textbook Conversation"
"2635"	"come"	"Textbook Conversation"
"2636"	"play"	"Textbook Conversation"
"2637"	"play"	"Textbook Conversation"
"2638"	"become"	"Textbook Conversation"
"2639"	"clean"	"Textbook Conversation"
"2640"	"happen"	"Textbook Conversation"
"2641"	"die"	"Textbook Conversation"
"2642"	"die"	"Textbook Conversation"
"2643"	"do"	"Textbook Conversation"
"2644"	"try"	"Textbook Conversation"
"2645"	"try"	"Textbook Conversation"
"2646"	"look"	"Textbook Conversation"
"2647"	"look"	"Textbook Conversation"
"2648"	"look"	"Textbook Conversation"
"2649"	"arrive"	"Textbook Conversation"
"2650"	"change"	"Textbook Conversation"
"2651"	"sit"	"Textbook Conversation"
"2652"	"play"	"Textbook Conversation"
"2653"	"read"	"Textbook Conversation"
"2654"	"smile"	"Textbook Conversation"
"2655"	"look"	"Textbook Conversation"
"2656"	"have"	"Textbook Conversation"
"2657"	"use"	"Textbook Conversation"
"2658"	"use"	"Textbook Conversation"
"2659"	"use"	"Textbook Conversation"
"2660"	"listen"	"Textbook Conversation"
"2661"	"do"	"Textbook Conversation"
"2662"	"play"	"Textbook Conversation"
"2663"	"listen"	"Textbook Conversation"
"2664"	"use"	"Textbook Conversation"
"2665"	"smile"	"Textbook Conversation"
"2666"	"sit"	"Textbook Conversation"
"2667"	"sit"	"Textbook Conversation"
"2668"	"go"	"Textbook Conversation"
"2669"	"work"	"Textbook Conversation"
"2670"	"go"	"Textbook Conversation"
"2671"	"go"	"Textbook Conversation"
"2672"	"do"	"Textbook Conversation"
"2673"	"scan"	"Textbook Conversation"
"2674"	"do"	"Textbook Conversation"
"2675"	"print"	"Textbook Conversation"
"2676"	"laugh"	"Textbook Conversation"
"2677"	"do"	"Textbook Conversation"
"2678"	"post"	"Textbook Conversation"
"2679"	"do"	"Textbook Conversation"
"2680"	"delete"	"Textbook Conversation"
"2681"	"do"	"Textbook Conversation"
"2682"	"do"	"Textbook Conversation"
"2683"	"surf"	"Textbook Conversation"
"2684"	"look"	"Textbook Conversation"
"2685"	"work"	"Textbook Conversation"
"2686"	"do"	"Textbook Conversation"
"2687"	"write"	"Textbook Conversation"
"2688"	"work"	"Textbook Conversation"
"2689"	"share"	"Textbook Conversation"
"2690"	"meet"	"Textbook Conversation"
"2691"	"play"	"Textbook Conversation"
"2692"	"work"	"Textbook Conversation"
"2693"	"talk"	"Textbook Conversation"
"2694"	"talk"	"Textbook Conversation"
"2695"	"look"	"Textbook Conversation"
"2696"	"work"	"Textbook Conversation"
"2697"	"look"	"Textbook Conversation"
"2698"	"look"	"Textbook Conversation"
"2699"	"look"	"Textbook Conversation"
"2700"	"come"	"Textbook Conversation"
"2701"	"move"	"Textbook Conversation"
"2702"	"board"	"Textbook Conversation"
"2703"	"start"	"Textbook Conversation"
"2704"	"go"	"Textbook Conversation"
"2705"	"look"	"Textbook Conversation"
"2706"	"go"	"Textbook Conversation"
"2707"	"go"	"Textbook Conversation"
"2708"	"do"	"Textbook Conversation"
"2709"	"look"	"Textbook Conversation"
"2710"	"wear"	"Textbook Conversation"
"2711"	"wear"	"Textbook Conversation"
"2712"	"sell"	"Textbook Conversation"
"2713"	"do"	"Textbook Conversation"
"2714"	"make"	"Textbook Conversation"
"2715"	"do"	"Textbook Conversation"
"2716"	"look"	"Textbook Conversation"
"2717"	"hold"	"Textbook Conversation"
"2718"	"sit"	"Textbook Conversation"
"2719"	"wait"	"Textbook Conversation"
"2720"	"play"	"Textbook Conversation"
"2721"	"leave"	"Textbook Conversation"
"2722"	"look"	"Textbook Conversation"
"2723"	"have"	"Textbook Conversation"
"2724"	"help"	"Textbook Conversation"
"2725"	"give"	"Textbook Conversation"
"2726"	"study"	"Textbook Conversation"
"2727"	"do"	"Textbook Conversation"
"2728"	"do"	"Textbook Conversation"
"2729"	"go"	"Textbook Conversation"
"2730"	"play"	"Textbook Conversation"
"2731"	"do"	"Textbook Conversation"
"2732"	"go"	"Textbook Conversation"
"2733"	"go"	"Textbook Conversation"
"2734"	"do"	"Textbook Conversation"
"2735"	"go"	"Textbook Conversation"
"2736"	"go"	"Textbook Conversation"
"2737"	"do"	"Textbook Conversation"
"2738"	"go"	"Textbook Conversation"
"2739"	"go"	"Textbook Conversation"
"2740"	"call"	"Textbook Conversation"
"2741"	"rain"	"Textbook Conversation"
"2742"	"watch"	"Textbook Conversation"
"2743"	"take"	"Textbook Conversation"
"2744"	"wait"	"Textbook Conversation"
"2745"	"walk"	"Textbook Conversation"
"2746"	"do"	"Textbook Conversation"
"2747"	"have"	"Textbook Conversation"
"2748"	"get"	"Textbook Conversation"
"2749"	"get"	"Textbook Conversation"
"2750"	"smile"	"Textbook Conversation"
"2751"	"stop"	"Textbook Conversation"
"2752"	"stand"	"Textbook Conversation"
"2753"	"have"	"Textbook Conversation"
"2754"	"kid"	"Textbook Conversation"
"2755"	"kid"	"Textbook Conversation"
"2756"	"go"	"Textbook Conversation"
"2757"	"do"	"Textbook Conversation"
"2758"	"make"	"Textbook Conversation"
"2759"	"cycle"	"Textbook Conversation"
"2760"	"eat"	"Textbook Conversation"
"2761"	"wait"	"Textbook Conversation"
"2762"	"stand"	"Textbook Conversation"
"2763"	"follow"	"Textbook Conversation"
"2764"	"cycle"	"Textbook Conversation"
"2765"	"enjoy"	"Textbook Conversation"
"2766"	"sit"	"Textbook Conversation"
"2767"	"listen"	"Textbook Conversation"
"2768"	"play"	"Textbook Conversation"
"2769"	"jog"	"Textbook Conversation"
"2770"	"do"	"Textbook Conversation"
"2771"	"feed"	"Textbook Conversation"
"2772"	"put"	"Textbook Conversation"
"2773"	"run"	"Textbook Conversation"
"2774"	"drive"	"Textbook Conversation"
"2775"	"film"	"Textbook Conversation"
"2776"	"wait"	"Textbook Conversation"
"2777"	"pinch"	"Textbook Conversation"
"2778"	"pinch"	"Textbook Conversation"
"2779"	"bother"	"Textbook Conversation"
"2780"	"eat"	"Textbook Conversation"
"2781"	"come"	"Textbook Conversation"
"2782"	"have"	"Textbook Conversation"
"2783"	"dance"	"Textbook Conversation"
"2784"	"sing"	"Textbook Conversation"
"2785"	"eat"	"Textbook Conversation"
"2786"	"drink"	"Textbook Conversation"
"2787"	"have"	"Textbook Conversation"
"2788"	"fight"	"Textbook Conversation"
"2789"	"fall"	"Textbook Conversation"
"2790"	"bark"	"Textbook Conversation"
"2791"	"bark"	"Textbook Conversation"
"2792"	"go"	"Textbook Conversation"
"2793"	"kid"	"Textbook Conversation"
"2794"	"get"	"Textbook Conversation"
"2795"	"try"	"Textbook Conversation"
"2796"	"come"	"Textbook Conversation"
"2797"	"wear"	"Textbook Conversation"
"2798"	"look"	"Textbook Conversation"
"2799"	"smile"	"Textbook Conversation"
"2800"	"try"	"Textbook Conversation"
"2801"	"try"	"Textbook Conversation"
"2802"	"dream"	"Textbook Conversation"
"2803"	"dance"	"Textbook Conversation"
"2804"	"have"	"Textbook Conversation"
"2805"	"teach"	"Textbook Conversation"
"2806"	"do"	"Textbook Conversation"
"2807"	"use"	"Textbook Conversation"
"2808"	"do"	"Textbook Conversation"
"2809"	"write"	"Textbook Conversation"
"2810"	"take"	"Textbook Conversation"
"2811"	"pose"	"Textbook Conversation"
"2812"	"smile"	"Textbook Conversation"
"2813"	"wear"	"Textbook Conversation"
"2814"	"go"	"Textbook Conversation"
"2815"	"go"	"Textbook Conversation"
"2816"	"go"	"Textbook Conversation"
"2817"	"go"	"Textbook Conversation"
"2818"	"go"	"Textbook Conversation"
"2819"	"go"	"Textbook Conversation"
"2820"	"go"	"Textbook Conversation"
"2821"	"go"	"Textbook Conversation"
"2822"	"come"	"Textbook Conversation"
"2823"	"come"	"Textbook Conversation"
"2824"	"come"	"Textbook Conversation"
"2825"	"go on"	"Textbook Conversation"
"2826"	"come"	"Textbook Conversation"
"2827"	"take"	"Textbook Conversation"
"2828"	"see"	"Textbook Conversation"
"2829"	"fool around"	"Textbook Conversation"
"2830"	"play"	"Textbook Conversation"
"2831"	"try"	"Textbook Conversation"
"2832"	"run"	"Textbook Conversation"
"2833"	"hold"	"Textbook Conversation"
"2834"	"talk"	"Textbook Conversation"
"2835"	"do"	"Textbook Conversation"
"2836"	"do"	"Textbook Conversation"
"2837"	"read"	"Textbook Conversation"
"2838"	"become"	"Textbook Conversation"
"2839"	"wear"	"Textbook Conversation"
"2840"	"try"	"Textbook Conversation"
"2841"	"play"	"Textbook Conversation"
"2842"	"do"	"Textbook Conversation"
"2843"	"wait"	"Textbook Conversation"
"2844"	"perform"	"Textbook Conversation"
"2845"	"listen"	"Textbook Conversation"
"2846"	"dance"	"Textbook Conversation"
"2847"	"do"	"Textbook Conversation"
"2848"	"look"	"Textbook Conversation"
"2849"	"get on"	"Textbook Conversation"
"2850"	"look"	"Textbook Conversation"
"2851"	"ask"	"Textbook Conversation"
"2852"	"do"	"Textbook Conversation"
"2853"	"ring"	"Textbook Conversation"
"2854"	"leave"	"Textbook Conversation"
"2855"	"drink"	"Textbook Conversation"
"2856"	"rehearse"	"Textbook Conversation"
"2857"	"happen"	"Textbook Conversation"
"2858"	"juggle"	"Textbook Conversation"
"2859"	"juggle"	"Textbook Conversation"
"2860"	"pass"	"Textbook Conversation"
"2861"	"stand"	"Textbook Conversation"
"2862"	"walk"	"Textbook Conversation"
"2863"	"have"	"Textbook Conversation"
"2864"	"wait"	"Textbook Conversation"
"2865"	"do"	"Textbook Conversation"
"2866"	"wear"	"Textbook Conversation"
"2867"	"wear"	"Textbook Conversation"
"2868"	"do"	"Textbook Conversation"
"2869"	"listen"	"Textbook Conversation"
"2870"	"do"	"Textbook Conversation"
"2871"	"talk"	"Textbook Conversation"
"2872"	"go"	"Textbook Conversation"
"2873"	"go"	"Textbook Conversation"
"2874"	"come"	"Textbook Conversation"
"2875"	"help"	"Textbook Conversation"
"2876"	"wait"	"Textbook Conversation"
"2877"	"come"	"Textbook Conversation"
"2878"	"have"	"Textbook Conversation"
"2879"	"go"	"Textbook Conversation"
"2880"	"think"	"Textbook Conversation"
"2881"	"help"	"Textbook Conversation"
"2882"	"do"	"Textbook Conversation"
"2883"	"wear"	"Textbook Conversation"
"2884"	"listen"	"Textbook Conversation"
"2885"	"talk"	"Textbook Conversation"
"2886"	"do"	"Textbook Conversation"
"2887"	"go"	"Textbook Conversation"
"2888"	"walk"	"Textbook Conversation"
"2889"	"eat"	"Textbook Conversation"
"2890"	"listen"	"Textbook Conversation"
"2891"	"rain"	"Textbook Conversation"
"2892"	"shine"	"Textbook Conversation"
"2893"	"ride"	"Textbook Conversation"
"2894"	"rain"	"Textbook Conversation"
"2895"	"rain"	"Textbook Conversation"
"2896"	"get"	"Textbook Conversation"
"2897"	"rain"	"Textbook Conversation"
"2898"	"go"	"Textbook Conversation"
"2899"	"play"	"Textbook Conversation"
"2900"	"take"	"Textbook Conversation"
"2901"	"wait"	"Textbook Conversation"
"2902"	"cheer"	"Textbook Conversation"
"2903"	"clap"	"Textbook Conversation"
"2904"	"do"	"Textbook Conversation"
"2905"	"cheer"	"Textbook Conversation"
"2906"	"clap"	"Textbook Conversation"
"2907"	"go on"	"Textbook Conversation"
"2908"	"walk"	"Textbook Conversation"
"2909"	"hold"	"Textbook Conversation"
"2910"	"do"	"Textbook Conversation"
"2911"	"walk"	"Textbook Conversation"
"2912"	"remember"	"Textbook Conversation"
"2913"	"celebrate"	"Textbook Conversation"
"2914"	"visit"	"Textbook Conversation"
"2915"	"wear"	"Textbook Conversation"
"2916"	"wear"	"Textbook Conversation"
"2917"	"joke"	"Textbook Conversation"
"2918"	"wear"	"Textbook Conversation"
"2919"	"wear"	"Textbook Conversation"
"2920"	"get"	"Textbook Conversation"
"2921"	"come"	"Textbook Conversation"
"2922"	"wait"	"Textbook Conversation"
"2923"	"happen"	"Textbook Conversation"
"2924"	"tell"	"Textbook Conversation"
"2925"	"go"	"Textbook Conversation"
"2926"	"sit"	"Textbook Conversation"
"2927"	"have"	"Textbook Conversation"
"2928"	"go"	"Textbook Conversation"
"2929"	"move"	"Textbook Conversation"
"2930"	"slow"	"Textbook Conversation"
"2931"	"walk"	"Textbook Conversation"
"2932"	"go"	"Textbook Conversation"
"2933"	"lie"	"Textbook Conversation"
"2934"	"come"	"Textbook Conversation"
"2935"	"land"	"Textbook Conversation"
"2936"	"wear"	"Textbook Conversation"
"2937"	"wear"	"Textbook Conversation"
"2938"	"come"	"Textbook Conversation"
"2939"	"do"	"Textbook Conversation"
"2940"	"walk"	"Textbook Conversation"
"2941"	"wear"	"Textbook Conversation"
"2942"	"wear"	"Textbook Conversation"
"2943"	"do"	"Textbook Conversation"
"2944"	"play"	"Textbook Conversation"
"2945"	"do"	"Textbook Conversation"
"2946"	"walk"	"Textbook Conversation"
"2947"	"wear"	"Textbook Conversation"
"2948"	"wear"	"Textbook Conversation"
"2949"	"do"	"Textbook Conversation"
"2950"	"play"	"Textbook Conversation"
"2951"	"play"	"Textbook Conversation"
"2952"	"do"	"Textbook Conversation"
"2953"	"feel"	"Textbook Conversation"
"2954"	"feel"	"Textbook Conversation"
"2955"	"do"	"Textbook Conversation"
"2956"	"go"	"Textbook Conversation"
"2957"	"do"	"Textbook Conversation"
"2958"	"play"	"Textbook Conversation"
"2959"	"come"	"Textbook Conversation"
"2960"	"look"	"Textbook Conversation"
"2961"	"bow"	"Textbook Conversation"
"2962"	"come"	"Textbook Conversation"
"2963"	"have"	"Textbook Conversation"
"2964"	"go"	"Textbook Conversation"
"2965"	"go"	"Textbook Conversation"
"2966"	"go"	"Textbook Conversation"
"2967"	"go"	"Textbook Conversation"
"2968"	"give away"	"Textbook Conversation"
"2969"	"wear"	"Textbook Conversation"
"2970"	"show"	"Textbook Conversation"
"2971"	"talk"	"Textbook Conversation"
"2972"	"run"	"Textbook Conversation"
"2973"	"stand"	"Textbook Conversation"
"2974"	"get off"	"Textbook Conversation"
"2975"	"get on"	"Textbook Conversation"
"2976"	"close"	"Textbook Conversation"
"2977"	"hang"	"Textbook Conversation"
"2978"	"close"	"Textbook Conversation"
"2979"	"buy"	"Textbook Conversation"
