Register	Level	Textbook	Concordance1	Concor-dance2	Concordance3	Lemma	‘	NOT	Tense	Voice	?	Time reference	Continuous	Repeated	Extra function	Comment	Annotator
spoken	C	Hi there		been waiting		wait			perfect	A		past	yes	no			T
spoken	C	Hi there		is using		use			present	A		general	yes	no			T
spoken	C	Hi there		are starting		start			present	A		present	no	no	gradual change		T
spoken	C	Hi there		're going		go	c		GOING TO	A		present	yes	no			T
spoken	C	Hi there		'm going		go	c		GOING TO	A		present	yes	no			T
spoken	C	Hi there		'm going		go	c		GOING TO	A		present	yes	no			T
spoken	C	Hi there		'm going		go	c		GOING TO	A		present	yes	no			T
spoken	C	Hi there		're going		go	c		present	A		present	yes	no			T
spoken	C	Hi there		was in the hallway checking		check			NOT progressive	A		past	yes	no			T
spoken	C	Hi there		're going		go	c		present	A		present	yes	no			T
spoken	C	Hi there		are we going		go			GOING TO	A		present	yes	no			T
spoken	C	Hi there		's like climbing		climb	c		NOT progressive	A		present	yes	no			T
spoken	C	Hi there		is one of the climbing		climb			NOT progressive	A		present	yes	no			T
spoken	C	Hi there		is going		go			GOING TO	A		present	yes	no			T
spoken	C	Hi there		are getting		get			present	A		present	yes	no			T
spoken	C	Hi there		're waiting		wait	c		present	A		present	yes	no			T
spoken	C	Hi there		're already taking		take	c		present	A		present	no	no		film description	T
spoken	C	Hi there		're swimming		swim	c		present	A		present	yes	no		film description	T
spoken	C	Hi there		aren't catching		catch	c	n	present	A		present	no	no		film description	T
spoken	C	Hi there		're doing		do	c		present	A		present	no	no		film description	T
spoken	C	Hi there		are winning		win			present	A		present	no	no		film description	T
spoken	C	Hi there		is not getting		get		n	present	A		present	yes	no	gradual change		T
spoken	C	Hi there		'm getting		get	c		present	A		present	yes	no	gradual change		T
spoken	C	Hi there		are you showing		show			present	A	q	present	yes	no			T
spoken	C	Hi there		're going		go	c		GOING TO	A		present	yes	no			T
spoken	C	Hi there		's going		go on	c		present	A		present	yes	no			T
spoken	C	Hi there		is getting		get			present	A		present	yes	no			T
spoken	C	Hi there		was dusting		dust			past	A		past	yes	no	framing		T
spoken	C	Hi there		was having		have			past	A		past	yes	no	framing		T
spoken	C	Hi there		were you doing		do			past	A	q	past	yes	no	framing		T
spoken	C	Hi there		was taking		take			past	A		past	yes	no	framing		T
spoken	C	Hi there		was sleeping		sleep			past	A		past	yes	no	framing		T
spoken	C	Hi there		Were you sleeping		sleep			past	A	q	past	yes	no			T
spoken	C	Hi there		was writing		write			past	A		past	yes	no			T
spoken	C	Hi there		was putting		put			past	A		past	no	no	framing		T
spoken	C	Hi there		were standing		stand			past	A		past	yes	no			T
spoken	C	Hi there		's a pleasure talking		talk	c		NOT progressive	A		present	yes	no			T
spoken	C	Hi there		be a bit boring		bore			NOT progressive	A		modal/infinitive	yes	no			T
spoken	C	Hi there		was working		work			past	A		past	yes	no			T
spoken	C	Hi there		's taking		take	c		present	A		present	yes	no			T
spoken	C	Hi there		're working		work	c		present	A		present	yes	no			T
spoken	C	Hi there		's going		go	c		present	A		present	yes	no			T
spoken	C	Hi there		're kidding		kid	c		present	A	q	present	yes	no	emphasis/shock		T
spoken	C	Hi there		're writing		write	c		present	A		present	yes	no			T
spoken	C	Hi there		be great working		work			NOT progressive	A		modal/infinitive	yes	no			T
spoken	C	Hi there		're not going		go	c	n	GOING TO	A		present	yes	no			T
spoken	C	Hi there		are involved in the sorting		sort			NOT progressive	A		present	yes	no			T
spoken	C	Hi there		are our rainforests disappearing		disappear			present	A	q	general	yes	no			T
spoken	C	Hi there		are disappearing		disappear			present	A		general	yes	no			T
spoken	C	Hi there		's looking		look	c		present	A		present	yes	no			T
spoken	C	Hi there		was walking		walk			past	A		past	yes	no	framing		T
spoken	C	Hi there		was sounding		sound			past	A		past	yes	no			T
spoken	C	Hi there		was strolling		stroll			past	A		past	yes	no			T
spoken	C	Hi there		was lifting		lift			past	A		past	yes	no			T
spoken	C	Hi there		are not going		go		n	GOING TO	A		present	yes	no			T
spoken	C	Hi there		are starting		start			present	A		general	no	no			T
spoken	C	Hi there		are you going		go			present	A	q	future	yes	no			T
spoken	C	Hi there		are you staying		stay			present	A	q	future	yes	no			T
spoken	C	Hi there		'm going		go	c		present	A		future	yes	no			T
spoken	C	Hi there		're staying		stay	c		present	A		future	yes	no			T
spoken	C	Join the Team		are learning		learn			present	A		present	yes	no			T
spoken	C	Join the Team		'm going		go	c		GOING TO	A		present	yes	no			T
spoken	C	Join the Team		's speaking		speak	c		present	A		present	yes	no			T
spoken	C	Join the Team		is ringing		ring			present	A		present	yes	no			T
spoken	C	Join the Team		'm not complaining		complain	c	n	present	A		present	yes	no			T
spoken	C	Join the Team		are waiting		wait			present	A		present	yes	no			T
spoken	C	Join the Team		is listening		listen			present	A		present	yes	no			T
spoken	C	Join the Team		're listening		listen	c		present	A		present	yes	no			T
spoken	C	Join the Team		're going		go	c		GOING TO	A		present	yes	no			T
spoken	C	Join the Team		are you doing		do			present	A	q	present	yes	no			T
spoken	C	Join the Team		was crossing		cross			past	A		past	yes	no			T
spoken	C	Join the Team		are arriving		arrive			present	A		future	no	no	emphasis/shock		T
spoken	C	Join the Team		's gonna		NA	c		GOING TO	A		present	yes	no			T
spoken	C	Piece of cake		been teaching		teach			perfect	A		past/present	yes	yes			E
spoken	C	Piece of cake		'm Into reading		read	c		NOT progressive	A		present	yes	no			
spoken	C	Piece of cake		'm Into reading and writing		read	c		NOT progressive	A		present	yes	no			
spoken	C	Piece of cake		'm into drawing		draw	c		NOT progressive	A		present	yes	no			
spoken	C	Piece of cake		'm going		go	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		is waiting		wait			present	A		present	yes	no			E
spoken	C	Piece of cake		is meeting		meet			present	A		present	yes	no			E
spoken	C	Piece of cake		are you going		go			GOING TO	A		present	yes	no			
spoken	C	Piece of cake		's taking		take	c		present	A		present	yes	no			E
spoken	C	Piece of cake		are you never answering		answer			present	A	q	general	no	yes			E
spoken	C	Piece of cake		were doing		do			past	A		present	yes	no		reported speech	E
spoken	C	Piece of cake		are going		go			present	A		present	yes	no			E
spoken	C	Piece of cake		are greeting		greet			present	A		present	yes	no		poor translation?	E
spoken	C	Piece of cake		'm not listening		listen	c	n	present	A		present	yes	no			E
spoken	C	Piece of cake		is going		go			present	A		future	yes	no			E
spoken	C	Piece of cake		's having		have	c		present	A		future	yes	no			E
spoken	C	Piece of cake		is not doing		do		n	present	A		future	yes	no			E
spoken	C	Piece of cake		's very moving		move	c		NOT progressive	A		present	yes	no			
spoken	C	Piece of cake		're visiting		visit	c		present	A		future	yes	no			E
spoken	C	Piece of cake		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		is trying		try			present	A		present	yes	no			E
spoken	C	Piece of cake		were starting		start			past	A		past	yes	yes	gradual change		E
spoken	C	Piece of cake		was never gonna		NA			GOING TO	A		past	yes	no			
spoken	C	Piece of cake		was running		run			past	A		past	yes	no			E
spoken	C	Piece of cake		are going		go			GOING TO	A		present	yes	no			
spoken	C	Piece of cake		be moving		move			modal	A		future	yes	yes			E
spoken	C	Piece of cake		're thinking		think	c		present	A		present	yes	no			E
spoken	C	Piece of cake		is working		work			present	A		present	yes	unclear			E
spoken	C	Piece of cake		is telling		tell			present	A		present	yes	no			E
spoken	C	Piece of cake		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		're so annoying		annoy	c		NOT progressive	A		present	yes	no			
spoken	C	Piece of cake		'm gonna		NA	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		was a gun lying		lie			NOT progressive	A		past	yes	no			
spoken	C	Piece of cake		are footprints going		go			NOT progressive	A		present	yes	no			
spoken	C	Piece of cake		were you doing		do			past	A	q	past	yes	no			E
spoken	C	Piece of cake		was watching		watch			past	A		past	yes	no			E
spoken	C	Piece of cake		was going		go			GOING TO	A		past	yes	no			
spoken	C	Piece of cake		is missing		miss			NOT progressive	A		present	yes	no			
spoken	C	Piece of cake		was waiting		wait			past	A		past	yes	no			E
spoken	C	Piece of cake		was sleeping		sleep			past	A		past	yes	no			E
spoken	C	Piece of cake		was smoking		smoke			past	A		past	yes	no			E
spoken	C	Piece of cake		be telling		tell			catenative	A		present	yes	yes			E
spoken	C	Piece of cake		be lying		lie			modal	A		present	yes	yes			E
spoken	C	Piece of cake		be the one hitting		hit			NOT progressive	A		modal/infinitive	yes	no			
spoken	C	Piece of cake		'm talking		talk	c		present	A		present	yes	no			E
spoken	C	Piece of cake		was working		work			past	A		past	yes	no			E
spoken	C	Piece of cake		was seeing		see			past	A		past	yes	no			E
spoken	C	Piece of cake		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		're dying		dying	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		be expected, bootlegging		bootleg			NOT progressive	A		modal/infinitive	yes	no			
spoken	C	Piece of cake		were going		go			past	A		past	yes	yes			E
spoken	C	Piece of cake		were disobeying		disobey			past	A		past	yes	no			E
spoken	C	Piece of cake		are doing		do			present	A		general	yes	yes			E
spoken	C	Piece of cake		're trying		try	c		present	A		present	yes	yes			E
spoken	C	Piece of cake		's trying		try	c		present	A		present	yes	yes			E
spoken	C	Piece of cake		'm playing		play	c		present	A	q	present	yes	no			E
spoken	C	Piece of cake		's gonna		NA	c		GOING TO	A		present	yes	no			
spoken	C	Piece of cake		'm coming		come	c		present	A		present	yes	no			E
spoken	C	Piece of cake		was thinking		think			past	A		past/present	yes	no			E
spoken	C	Piece of cake		're not gonna		NA	c	n	GOING TO	A		present	yes	no			
spoken	C	Piece of cake		been shaking		shake			perfect	A		past	yes	no			E
spoken	C	Access		are you staying		stay			present	A	q	present	yes	no			E
spoken	C	Access		're going		go	c		present	A		future	yes	no			E
spoken	C	Access		been living		live			perfect	A	q	past/present	yes	no			E
spoken	C	Access		been living		live			perfect	A		past/present	yes	no			E
spoken	C	Access		been going		go			perfect	A	q	past/present	yes	no			E
spoken	C	Access		was sitting		sit			past	A		past	yes	no			E
spoken	C	Access		was speaking		speak			past	A		past	yes	no			E
spoken	C	Access		're playing		play	c		present	A		present	yes	no			E
spoken	C	Access		're going		go	c		present	A		future	yes	no			E
spoken	C	Access		are walking		walk			present	A		present	yes	no		picture description	E
spoken	C	Access		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Access		are lying		lie			present	A		present	yes	no		picture description	E
spoken	C	Access		are we going		go			present	A	q	future	no	no			E
spoken	C	Access		is like being		be			NOT progressive	A		present	yes	no			
spoken	C	Access		's where we're going		go	c		present	A		future	yes	no			E
spoken	C	Access		is missing		miss			present	A		present	no	yes			E
spoken	C	Access		're performing		perform	c		present	A		future	yes	unclear			E
spoken	C	Access		was just going		go			GOING TO	A		past	yes	no			
spoken	C	Access		's she going		go	c		GOING TO	A		present	yes	no			
spoken	C	Access		'm not having		have	c	n	present	A		general	no	yes			E
spoken	C	Access		been done for attacking		attack			NOT progressive	A		perfect	yes	no			
spoken	C	Access		's saying		say	c		present	A		present	yes	unclear			E
spoken	C	Access		's really happening		happen	c		present	A		general	yes	yes			E
spoken	C	Access		's he getting		get	c		present	A	q	present	yes	yes			E
spoken	C	Access		's he saying		say	c		present	A	q	present	yes	no			E
spoken	C	Access		's starting		start	c		present	A		present	yes	no	gradual change		E
spoken	C	Access		was just going		go			GOING TO	A		past	yes	no			
spoken	C	Access		's standing		stand	c		present	A		present	yes	no			E
spoken	C	Access		were getting		get			past	A		past	yes	yes			E
spoken	C	Access		Are you going		go out			present	A	q	present	yes	no			E
spoken	C	Access		's it going		go	c		present	A	q	present	yes	no			E
spoken	C	Access		were you talking		talk			past	A	q	past	yes	no			E
spoken	C	Access		been chatting		chat			perfect	A		past	yes	no		bizarre use of present perfect	E
spoken	C	Access		's coming		come back	c		present	A		future	no	no			E
spoken	C	Access		'm happy just talking		talk	c		NOT progressive	A		present	yes	no			
spoken	C	Access		been living		live			perfect	A	q	past/present	yes	no			E
spoken	C	Access		been living		live			perfect	A		past/present	yes	no			E
spoken	C	Access		been going		go			perfect	A	q	past/present	yes	no			E
spoken	C	Access		's just trying		try	c		present	A		present	yes	yes			E
spoken	C	Access		was probably chatting		chat			past	A		past	yes	no			E
spoken	C	Access		was probably chatting or playing		play			past	A		past	yes	no			E
spoken	C	Access		were waiting		wait			past	A		past	yes	no			E
spoken	C	Access		are we meeting		meet			present	A	q	future	no	no			E
spoken	C	Access		'm not shouting		shout	c	n	present	A		present	yes	no			E
spoken	C	Access		Are you feeling		feel			present	A	q	present	yes	no			E
spoken	C	Access		been walking		walk			perfect	A		past/present	yes	no			E
spoken	C	Access		been waiting		wait			perfect	A		past/present	yes	no			E
spoken	C	Access		'm going		go	c		present	A		future	yes	no			E
spoken	C	Access		're all looking		look	c		present	A		present	yes	no			E
spoken	C	Access		are cheering		cheer			present	A		present	yes	no			E
spoken	C	Access		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Access		're wearing		wear	c		present	A		present	yes	no			E
spoken	C	Access		're starting		start	c		present	A		present	yes	no	gradual change		E
spoken	C	Access		are you staying		stay			present	A	q	present	yes	no			E
spoken	C	Access		're going		go	c		present	A		present	yes	no			E
spoken	C	Access		been reading		read			perfect	A		past/present	yes	no			E
spoken	C	Access		been packing		pack			perfect	A		past/present	yes	no			E
spoken	C	Access		's buying		buy	c		present	A		present	yes	no			E
spoken	C	Access		's raining		rain	c		present	A		general	yes	no			E
spoken	C	Access		're going		go	c		GOING TO	A		present	yes	no			
spoken	C	Access		's not happy about moving		move	c	n	NOT progressive	A		present	yes	no			
spoken	C	Access		Are you asking		ask			present	A	q	present	no	no			E
spoken	C	Access		'm asking		ask	c		present	A		present	no	no			E
spoken	C	Access		are they talking		talk			present	A	q	present	yes	no			E
spoken	C	Access		're really talking		talk	c		present	A		present	yes	no			E
spoken	C	Access		was listening		listen			past	A		past	yes	no			E
